Physician_ID,State,Primary_Specialty,ownership_interest,total_payments,number_of_payments
4918,AZ,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,1063.48,60
4919,FL,Dental Providers|Dentist|Oral and Maxillofacial Surgery,0,666.2,27
4921,WI,Allopathic & Osteopathic Physicians|Internal Medicine|Advanced Heart Failure and Transplant Cardiology,0,16350.67,36
4922,CT,Allopathic & Osteopathic Physicians|Internal Medicine|Medical Oncology,0,487530.24,669
4923,TX,Allopathic & Osteopathic Physicians|Colon & Rectal Surgery,0,14659.98,445
4925,CA,Allopathic & Osteopathic Physicians|General Practice,0,10516.21,489
4926,GA,Allopathic & Osteopathic Physicians|Ophthalmology,1,1257.78,66
4927,NY,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,798.68,46
4929,PA,Allopathic & Osteopathic Physicians|Nuclear Medicine|Nuclear Cardiology,0,178819.67,368
4930,NC,Allopathic & Osteopathic Physicians|Internal Medicine,0,6654.09,393
4932,IL,Allopathic & Osteopathic Physicians|Internal Medicine|Nephrology,0,642.32,18
4933,IL,Allopathic & Osteopathic Physicians|Internal Medicine|Rheumatology,0,5020.24,269
4934,IL,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,8975.62,108
4935,MO,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,1,183420.13,1489
4936,NY,Allopathic & Osteopathic Physicians|Internal Medicine,0,2914.8,59
4937,IL,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,1772.44,63
4938,PR,Chiropractic Providers|Chiropractor|Neurology,1,9572.32,211
4939,KY,Allopathic & Osteopathic Physicians|Neuromusculoskeletal Medicine & OMM,1,4930.07,314
4941,MO,Allopathic & Osteopathic Physicians|Internal Medicine|Infectious Disease,0,2759.64,155
4942,IL,Allopathic & Osteopathic Physicians|Pediatrics,0,4712.65,80
4943,CA,Allopathic & Osteopathic Physicians|Family Medicine,0,1655.85,86
4946,RI,Eye and Vision Services Providers|Optometrist,0,1155.23,50
4948,GA,Allopathic & Osteopathic Physicians|Urology,0,29607.89,389
4950,CA,Dental Providers|Dentist|General Practice,0,734.42,14
4953,CA,Eye and Vision Services Providers|Optometrist,0,6265.25,95
4954,WA,Allopathic & Osteopathic Physicians|Ophthalmology,0,3825.62,32
4956,MI,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,11482.11,50
4957,WA,Allopathic & Osteopathic Physicians|Family Medicine,1,2724.1,156
4958,OH,Allopathic & Osteopathic Physicians|Internal Medicine|Critical Care Medicine,0,1554.68,104
4959,TN,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,2396.6,153
4960,OH,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,10772.89,239
4962,CO,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,3676.22,220
4963,NY,Allopathic & Osteopathic Physicians|Internal Medicine|Clinical Cardiac Electrophysiology,0,82321.95,263
4964,KS,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,5949.34,60
4965,ME,Allopathic & Osteopathic Physicians|Family Medicine,0,12197.16,594
4966,PA,Allopathic & Osteopathic Physicians|Internal Medicine,0,5361.67,411
4967,TX,Dental Providers|Dentist|Periodontics,0,2345.68,49
4968,PA,Eye and Vision Services Providers|Optometrist,0,1727.77,73
4969,CA,Dental Providers|Dentist,0,1756.62,24
4970,TX,Allopathic & Osteopathic Physicians|Otolaryngology,0,4947.2,119
4971,GA,Allopathic & Osteopathic Physicians|Hospitalist,0,1492.46,77
4972,VA,Allopathic & Osteopathic Physicians|Pediatrics|Developmental  Behavioral Pediatrics,0,1819.3,119
4974,TX,Allopathic & Osteopathic Physicians|Family Medicine,0,3924.08,90
4975,IL,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology|Gynecologic Oncology,1,22193.51,46
4976,PA,Eye and Vision Services Providers|Optometrist,0,2220.69,78
4977,WA,Allopathic & Osteopathic Physicians|Internal Medicine|Sleep Medicine,0,1272.8,19
4978,VA,Allopathic & Osteopathic Physicians|Thoracic Surgery (Cardiothoracic Vascular Surgery),0,27156.48,117
4979,AL,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,737.53,33
4980,CT,Allopathic & Osteopathic Physicians|Urology,0,2623.76,165
4982,WI,Dental Providers|Dentist|Endodontics,0,186831.01,105
4983,NV,Allopathic & Osteopathic Physicians|Internal Medicine,0,9368.37,81
4984,PA,Allopathic & Osteopathic Physicians|Internal Medicine|Rheumatology,0,7508.33,248
4985,MI,Allopathic & Osteopathic Physicians|Urology,1,5944.74,115
4986,MI,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,957.5699999999999,61
4988,CA,Allopathic & Osteopathic Physicians|Otolaryngology|Plastic Surgery within the Head & Neck,0,155239.98,323
4991,CA,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,126039.79,1422
4992,PA,Allopathic & Osteopathic Physicians|Internal Medicine,0,3711.48,255
4993,NY,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,46499.23,197
4994,NJ,Allopathic & Osteopathic Physicians|Colon & Rectal Surgery,0,6340.01,133
4995,TN,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,1545.99,44
4996,MS,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,5839.31,64
4997,TX,Allopathic & Osteopathic Physicians|Surgery,0,27172.54,145
4998,PA,Allopathic & Osteopathic Physicians|Surgery,0,1995.49,30
4999,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Nephrology,0,14738.23,1107
5002,MS,Allopathic & Osteopathic Physicians|Allergy & Immunology,0,415.36,20
5003,AL,Allopathic & Osteopathic Physicians|Orthopaedic Surgery|Foot and Ankle Surgery,0,19215.08,128
5004,NY,Allopathic & Osteopathic Physicians|Neurological Surgery,0,8341.38,81
5005,NC,Dental Providers|Dentist,0,47065.18,69
5007,NY,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,1,119305.69,1290
5008,IL,Allopathic & Osteopathic Physicians|Internal Medicine,0,695.13,18
5009,TX,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,6456.61,185
5010,OR,Podiatric Medicine & Surgery Service Providers|Podiatrist|Foot & Ankle Surgery,0,1503.16,58
5011,FL,Dental Providers|Dentist,0,1359.04,16
5012,CA,Allopathic & Osteopathic Physicians|Surgery,0,822.5799999999999,13
5013,IN,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,3983.95,203
5014,NY,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,29115.33,257
5015,OR,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,225953.65,601
5016,FL,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,1109.62,60
5017,MA,Allopathic & Osteopathic Physicians|Internal Medicine|Hematology & Oncology,0,89016.62,51
5019,CA,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Psychiatry,0,6363.63,84
5021,TN,Allopathic & Osteopathic Physicians|Internal Medicine,0,4587.29,344
5022,VA,Dental Providers|Dentist|General Practice,0,1390.21,45
5023,OH,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,1268.74,29
5024,IL,Allopathic & Osteopathic Physicians|Surgery|Surgical Oncology,0,6662.75,36
5025,OH,Allopathic & Osteopathic Physicians|Ophthalmology|Retina Specialist,0,18680.25,79
5026,MO,Allopathic & Osteopathic Physicians|Family Medicine,0,15612.86,1169
5027,NJ,Allopathic & Osteopathic Physicians|Internal Medicine,0,1194.67,39
5028,CT,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,7061.66,218
5029,FL,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,1921.75,106
5030,KS,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology with Special Qualifications in Child Neurology,1,9368.84,764
5031,PA,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Psychiatry,0,2222.38,121
5032,GA,Allopathic & Osteopathic Physicians|Anesthesiology,0,1153.56,47
5033,CO,Allopathic & Osteopathic Physicians|Urology,0,12061.65,323
5034,WI,Eye and Vision Services Providers|Optometrist,0,1263.74,58
5035,WA,Allopathic & Osteopathic Physicians|Internal Medicine,0,7459.68,398
5036,NV,Eye and Vision Services Providers|Optometrist,0,5399.57,99
5037,IN,Eye and Vision Services Providers|Optometrist,0,671.9,34
5038,TX,Eye and Vision Services Providers|Optometrist,0,1814.49,55
5040,OH,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,4437.8099999999995,38
5042,WV,Allopathic & Osteopathic Physicians|Internal Medicine|Hematology & Oncology,0,2477.82,151
5043,NJ,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,7032.94,31
5044,VA,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,67877.73,95
5045,NJ,Allopathic & Osteopathic Physicians|Pediatrics,0,512.65,30
5047,VA,Allopathic & Osteopathic Physicians|Internal Medicine,0,3413.25,228
5048,UT,Allopathic & Osteopathic Physicians|Otolaryngology|Plastic Surgery within the Head & Neck,0,872.04,58
5049,WI,Allopathic & Osteopathic Physicians|Family Medicine,0,800.43,15
5050,PR,Allopathic & Osteopathic Physicians|General Practice,0,3492.89,70
5051,TX,Allopathic & Osteopathic Physicians|Surgery|Surgical Oncology,0,3397.99,52
5052,TX,Allopathic & Osteopathic Physicians|Emergency Medicine,0,1232.68,21
5054,PA,Allopathic & Osteopathic Physicians|Family Medicine,0,1279.48,98
5056,LA,Allopathic & Osteopathic Physicians|Internal Medicine|Infectious Disease,0,11506.11,275
5057,UT,Allopathic & Osteopathic Physicians|Dermatology,0,2425.71,108
5058,FL,Allopathic & Osteopathic Physicians|Urology,1,11201.82,163
5059,TX,Allopathic & Osteopathic Physicians|Family Medicine,0,22942.41,2215
5061,PA,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,734.17,26
5062,AR,Allopathic & Osteopathic Physicians|Family Medicine,0,3539.74,212
5063,MD,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,6488.96,424
5064,CA,Allopathic & Osteopathic Physicians|Internal Medicine,0,3765.84,172
5065,CA,Allopathic & Osteopathic Physicians|Radiology|Diagnostic Radiology,0,47642.07,103
5066,GA,Allopathic & Osteopathic Physicians|Neurological Surgery,0,2631.79,127
5067,GA,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,1,13800.48,355
5068,NV,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,6070.63,183
5069,TN,Allopathic & Osteopathic Physicians|Internal Medicine,0,9485.23,674
5070,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,10685.45,485
5071,TX,Allopathic & Osteopathic Physicians|Internal Medicine,0,556.08,21
5073,OH,Allopathic & Osteopathic Physicians|Family Medicine,0,7388.76,619
5074,WY,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,2374.5,166
5077,MI,Allopathic & Osteopathic Physicians|Internal Medicine|Hematology & Oncology,0,7995.73,149
5078,FL,Allopathic & Osteopathic Physicians|Internal Medicine,0,660.85,50
5079,NY,Allopathic & Osteopathic Physicians|Dermatology,0,10166.88,607
5080,CA,Eye and Vision Services Providers|Optometrist,0,2579.35,25
5082,FL,Allopathic & Osteopathic Physicians|Urology,0,14824.55,416
5084,KY,Allopathic & Osteopathic Physicians|Surgery,0,24404.73,131
5085,NY,Podiatric Medicine & Surgery Service Providers|Podiatrist,0,1132.56,60
5086,WY,Allopathic & Osteopathic Physicians|Ophthalmology,0,701.1,31
5087,WI,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,815.71,42
5089,TX,Allopathic & Osteopathic Physicians|Ophthalmology,0,522.33,24
5090,HI,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology|Reproductive Endocrinology,0,1140.51,60
5091,CA,Allopathic & Osteopathic Physicians|Hospitalist,0,2223.9,58
5092,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,5694.6,425
5093,TX,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,3674.28,187
5094,VA,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,49141.28,105
5095,WV,Dental Providers|Dentist|Oral and Maxillofacial Surgery,0,1817.17,22
5096,NY,Podiatric Medicine & Surgery Service Providers|Podiatrist|Foot Surgery,0,1220.64,38
5098,PA,Allopathic & Osteopathic Physicians|Allergy & Immunology,0,4740.68,296
5099,VA,Allopathic & Osteopathic Physicians|Orthopaedic Surgery|Orthopaedic Surgery of the Spine,0,6857.81,98
5100,VA,Allopathic & Osteopathic Physicians|Internal Medicine,0,218.73000000000002,14
5102,MD,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,10099.95,544
5103,TN,Allopathic & Osteopathic Physicians|Family Medicine,0,780.68,39
5105,LA,Allopathic & Osteopathic Physicians|Orthopaedic Surgery|Foot and Ankle Surgery,0,13644.07,114
5106,CA,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology|Reproductive Endocrinology,0,1035.7,48
5108,ME,Allopathic & Osteopathic Physicians|Surgery|Trauma Surgery,0,196222.2,45
5109,TX,Eye and Vision Services Providers|Optometrist,0,2540.47,47
5110,MI,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,15678.01,529
5111,CA,Allopathic & Osteopathic Physicians|Ophthalmology,0,11404.06,162
5113,MA,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,4537.87,148
5115,FL,Allopathic & Osteopathic Physicians|Internal Medicine,0,2206.9,35
5116,KY,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,70990.16,724
5117,CA,Allopathic & Osteopathic Physicians|Internal Medicine|Hematology & Oncology,0,309247.07,340
5119,IL,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,22725.14,33
5121,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,3076.18,144
5122,NJ,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,42702.45,536
5123,NM,Allopathic & Osteopathic Physicians|Family Medicine,0,2260.36,131
5124,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,11379.51,459
5125,NY,Allopathic & Osteopathic Physicians|Family Medicine,0,1132.7,30
5126,FL,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,99663.82,297
5127,IL,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,691.5600000000001,34
5128,NV,Allopathic & Osteopathic Physicians|Internal Medicine|Nephrology,0,1248.58,65
5129,MN,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,37056.18,150
5130,NY,Allopathic & Osteopathic Physicians|Surgery,0,13380,136
5131,LA,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,3751.5099999999998,135
5134,RI,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,90198.43,186
5135,PA,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,11200.19,123
5137,CA,Allopathic & Osteopathic Physicians|Internal Medicine,0,2941.78,209
5138,GA,Dental Providers|Dentist|General Practice,0,330.42,11
5139,UT,Allopathic & Osteopathic Physicians|Orthopaedic Surgery|Adult Reconstructive Orthopaedic Surgery,0,8663.48,128
5140,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,3773.55,147
5141,PA,Allopathic & Osteopathic Physicians|Internal Medicine,0,2097.84,50
5142,CA,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,10800.6,459
5146,VA,Allopathic & Osteopathic Physicians|Radiology|Vascular & Interventional Radiology,0,568309.88,939
5147,TN,Allopathic & Osteopathic Physicians|Internal Medicine,0,14213.89,621
5148,TX,Allopathic & Osteopathic Physicians|Family Medicine,0,5227.07,186
5149,MI,Allopathic & Osteopathic Physicians|Internal Medicine,0,7011.89,507
5150,CA,Dental Providers|Dentist|General Practice,1,8883.5,51
5152,CA,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,8392.04,409
5153,CA,Eye and Vision Services Providers|Optometrist,0,3682.11,47
5154,KS,Allopathic & Osteopathic Physicians|Family Medicine,0,1113.31,61
5155,GA,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,3614.7,237
5156,MO,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,18130,263
5157,AZ,Allopathic & Osteopathic Physicians|Plastic Surgery,0,2679.98,21
5158,TX,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,64469.99,216
5159,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Gastroenterology,0,6133.9,388
5160,ND,Eye and Vision Services Providers|Optometrist,0,542.67,22
5162,AR,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,4387.16,218
5163,MI,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,102552.81,585
5165,IL,Allopathic & Osteopathic Physicians|Orthopaedic Surgery,0,4426239.55,117
5166,CA,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,3872.74,153
5168,TN,Allopathic & Osteopathic Physicians|Dermatology,0,35189.76,273
5170,KY,Allopathic & Osteopathic Physicians|Internal Medicine|Cardiovascular Disease,0,6510.66,473
5172,TX,Allopathic & Osteopathic Physicians|Family Medicine,0,1498.8,71
5173,MN,Allopathic & Osteopathic Physicians|Internal Medicine|Rheumatology,0,642.73,49
5174,KY,Allopathic & Osteopathic Physicians|Orthopaedic Surgery|Hand Surgery,0,1319.79,15
5175,MO,Allopathic & Osteopathic Physicians|Internal Medicine|Nephrology,0,1619.07,75
5177,GA,Allopathic & Osteopathic Physicians|Internal Medicine,0,10568,787
5178,NY,Allopathic & Osteopathic Physicians|Internal Medicine,0,16833.6,343
5179,GA,Allopathic & Osteopathic Physicians|Internal Medicine|Rheumatology,0,11400.52,376
5181,TX,Dental Providers|Dentist|Pediatric Dentistry,0,9405.33,80
5182,PA,Dental Providers|Dentist,0,803.22,14
5183,CT,Allopathic & Osteopathic Physicians|Emergency Medicine,0,620.1,32
5184,NY,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Psychiatry,0,5810.24,180
5187,TX,Allopathic & Osteopathic Physicians|Ophthalmology,0,8323.76,237
5188,IL,Allopathic & Osteopathic Physicians|Allergy & Immunology,1,2382.52,136
5189,UT,Allopathic & Osteopathic Physicians|Dermatology,0,387.31,28
5190,TX,Dental Providers|Dentist|Periodontics,0,1500.68,38
5191,NY,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,0,3761.98,195
5192,TN,Allopathic & Osteopathic Physicians|Internal Medicine,0,34629.01,175
5193,KS,Allopathic & Osteopathic Physicians|Pediatrics|Pediatric Gastroenterology,0,2710.42,181
5194,PA,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Psychiatry,0,20771.94,579
5197,IL,Allopathic & Osteopathic Physicians|Internal Medicine,0,11447.8,448
5198,MO,Allopathic & Osteopathic Physicians|Internal Medicine|Interventional Cardiology,0,2673.68,107
5199,PA,Allopathic & Osteopathic Physicians|Dermatology,0,4514.99,325
5200,MS,Allopathic & Osteopathic Physicians|Internal Medicine,0,1984.54,170
5202,MI,Allopathic & Osteopathic Physicians|Internal Medicine,0,92577.44,478
5203,SC,Dental Providers|Dentist|General Practice,0,996.36,20
5204,FL,Allopathic & Osteopathic Physicians|Internal Medicine|Pulmonary Disease,0,2842.6,101
5206,NE,Allopathic & Osteopathic Physicians|Internal Medicine|Hematology & Oncology,0,100429.63,371
5207,OK,Allopathic & Osteopathic Physicians|Surgery,0,1017.96,54
5208,NJ,Allopathic & Osteopathic Physicians|Obstetrics & Gynecology,0,9233.66,74
