Physician_ID;State;Primary_Specialty;total_payments;number_of_payments;top_nature;total_of_top_nature;range_count;range_total;top_company;pay_count;std;top_rpi;rpi_count;cash;services;stock;stock_opt;any_ownership;dividend;stock_or_other;top_fop;fop_count
5873;TN;Family Medicine;14280.700000000013;1108;Food and Beverage;14110.840000000015;184;1971.8300000000002;74;52;9.015389923492027;Covered;560;45.0;1063.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;1063
5874;MI;Radiology;3326.1400000000003;114;Food and Beverage;2972.4500000000003;28;611.8399999999999;596;8;32.67511945233047;Yes;85;39.0;75.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;75
5876;OK;Pediatrics;1105.4700000000005;65;Food and Beverage;1105.4700000000005;9;213.83000000000004;197;24;9.743515603791526;Yes;36;2.0;63.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;63
5877;NY;Family Medicine;1792.9199999999996;64;Food and Beverage;1712.77;15;687.5899999999999;10;14;39.29720319366905;Yes;39;1.0;63.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;63
5879;AZ;Eye and Vision Services Providers;749.0799999999999;22;Food and Beverage;749.0799999999999;4;161.49;190;7;21.477837166984656;Yes;12;0.0;22.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;22
5880;FL;Podiatric Medicine & Surgery Service Providers;3636.98;50;Food and Beverage;3386.0;8;580.4699999999998;340;18;37.92485903303108;Covered;24;13.0;37.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;37
5883;VA;Internal Medicine;2002.2899999999995;122;Food and Beverage;1987.2899999999993;11;176.86000000000004;75;18;4.581104688307951;Yes;72;7.0;115.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;115
5884;CA;Psychiatry & Neurology;1269.1699999999996;72;Food and Beverage;917.16;31;304.1499999999999;190;14;11.326163226072909;Yes;57;6.0;66.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;66
5885;TN;Dental Providers;4629.37;81;Food and Beverage;3718.13;17;1280.5700000000002;856;8;38.294177441509994;Yes;53;15.0;66.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;66
5886;PA;Thoracic Surgery (Cardiothoracic Vascular Surgery);1431632.2399999993;808;Royalty or License;531811.64;73;572084.7699999999;941;21;993.4673557183086;Yes;421;235.0;573.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;573
5887;OK;Obstetrics & Gynecology;2044.9999999999998;62;Travel and Lodging;1034.24;12;1182.52;278;22;42.83876260540831;Covered;28;12.0;50.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;50
5888;DE;Pediatrics;18630.889999999996;40;Consulting Fee;16664.0;9;909.8600000000006;1;4;252.6100157755342;No;24;15.0;25.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;25
5889;CA;Psychiatry & Neurology;4058.6300000000015;105;Food and Beverage;2025.6800000000003;40;1407.1999999999998;521;13;41.559727793880064;Yes;79;11.0;94.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;94
5890;GA;Internal Medicine;3182.8999999999996;220;Food and Beverage;3036.64;24;314.6500000000001;147;28;2.76166923811807;Yes;135;9.0;211.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;211
5892;TX;Orthopaedic Surgery;1598.2200000000005;30;Food and Beverage;1141.7700000000002;8;657.75;1296;12;62.88705030640697;Covered;13;17.0;13.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;17
5893;CA;Surgery;4648.670000000001;57;Food and Beverage;1669.43;20;1715.39;278;8;41.188418662807166;Covered;40;13.0;44.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;44
5894;PA;Pediatrics;1581.2399999999996;111;Food and Beverage;1558.2399999999998;13;182.66;197;15;3.586390810708328;Yes;75;4.0;107.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;107
5895;MI;Internal Medicine;10759.109999999997;340;Food and Beverage;8135.009999999999;32;1941.35;54;42;39.10071452592324;Yes;183;98.0;242.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;242
5896;TX;Obstetrics & Gynecology;112418.82000000008;321;Education;88356.34000000001;30;30234.609999999997;1310;31;126.39302349332758;Yes;205;185.0;136.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;185
5897;CA;Urology;24595.28;426;Education;12577.5;26;8023.6799999999985;278;60;153.4779249335171;Yes;260;54.0;372.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;372
5898;TX;Orthopaedic Surgery;8602.21;104;Food and Beverage;4090.460000000001;24;2294.6800000000003;700;13;51.43388464501837;Covered;54;39.0;65.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;65
5899;MA;Internal Medicine;1038.1699999999998;51;Food and Beverage;1034.9399999999998;10;191.95999999999998;123;4;3.0128607202105693;Covered;27;1.0;50.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;50
5900;CA;Family Medicine;15199.269999999997;901;Food and Beverage;14870.449999999993;169;2590.43;74;60;11.30123433469125;Yes;661;54.0;847.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;847
5901;CA;Family Medicine;3485.989999999999;215;Food and Beverage;3485.989999999999;33;490.9099999999999;123;41;6.2110066651745335;Yes;111;20.0;195.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;195
5902;PA;Surgery;11427.81;119;Travel and Lodging;4833.74;27;5790.65;278;20;108.21931838479135;Yes;98;15.0;104.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;104
5903;NY;Internal Medicine;4407.99;75;Food and Beverage;3129.8199999999993;21;796.3800000000001;152;18;75.70585800414847;Covered;44;14.0;61.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;61
5905;AL;;942.9300000000002;50;Food and Beverage;740.6800000000002;15;226.64999999999998;438;9;61.285454240286676;Covered;35;1.0;49.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;49
5906;CO;Dermatology;2753.190000000002;90;Food and Beverage;2704.790000000002;33;872.46;123;22;35.92968261565887;Yes;79;11.0;79.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;79
5907;PR;Dermatology;2996.51;40;Food and Beverage;2118.0800000000004;7;1346.38;28;14;61.41671198954366;Covered;17;0.0;40.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;40
5909;PA;Family Medicine;2872.8699999999976;210;Food and Beverage;2869.2499999999977;14;270.4199999999999;75;25;2.8695259842523466;Yes;145;7.0;203.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;203
5910;IN;Pediatrics;519.37;38;Food and Beverage;519.37;10;178.08;197;13;3.6574669408043756;Yes;19;2.0;36.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;36
5911;IL;Oral & Maxillofacial Surgery;5266.38;28;Food and Beverage;2201.5;10;2565.7;1879;8;249.43416426802634;Yes;20;20.0;8.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;20
5912;TX;Obstetrics & Gynecology;2196.22;136;Food and Beverage;2112.8199999999997;32;537.44;348;36;6.809420757020521;Yes;104;4.0;132.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;132
5914;PA;Eye and Vision Services Providers;3519.809999999999;36;Travel and Lodging;2165.19;10;1837.79;1084;9;44.48357464240461;Yes;28;10.0;26.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;26
5916;NY;Internal Medicine;14777.41000000001;387;Food and Beverage;9425.479999999998;43;5434.349999999999;147;24;47.52738675095335;Yes;235;16.0;371.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;371
5917;NC;Obstetrics & Gynecology;2655.0899999999992;178;Food and Beverage;2454.4099999999994;20;302.1700000000001;220;38;4.207464968796268;Yes;134;20.0;158.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;158
5918;CA;Family Medicine;807.4199999999998;41;Food and Beverage;776.1299999999999;4;131.61;75;16;7.671883893324784;Covered;19;2.0;39.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;39
5919;NY;Internal Medicine;8107.360000000001;362;Food and Beverage;7976.920000000001;40;895.6499999999997;152;40;30.15207723951975;Yes;192;11.0;351.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;351
5920;NY;Internal Medicine;3368.9199999999996;63;Food and Beverage;3368.9199999999996;7;576.6800000000001;150;17;50.901560270330066;Yes;39;3.0;60.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;60
5921;OH;Medical Genetics;327043.17;443;Consulting Fee;129621.2;85;43618.759999999995;207;7;506.08496061941037;Yes;304;162.0;281.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;281
5922;PA;Urology;7906.130000000001;135;Travel and Lodging;3242.81;13;3977.5699999999993;278;30;43.970185005932684;Yes;81;4.0;131.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;131
5923;WV;Family Medicine;3561.1199999999994;184;Food and Beverage;3525.27;35;603.1100000000001;150;24;30.132863688886978;Yes;141;36.0;148.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;148
5924;CT;Internal Medicine;16316.459999999995;1171;Food and Beverage;16089.259999999998;113;1555.0300000000007;18;54;9.778738652716518;Yes;777;21.0;1150.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;1150
5925;MO;Psychiatry & Neurology;1184821.7400000005;1658;Honoraria;279132.39;201;165143.51999999996;1094;11;299.5076966223696;Yes;1143;1071.0;587.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;1071
5926;AL;Pediatrics;1574.2899999999997;114;Food and Beverage;1574.2899999999997;26;300.5199999999999;1393;25;2.8041785075943304;Yes;89;5.0;109.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;109
5927;KS;Plastic Surgery;4350.830000000003;100;Food and Beverage;3044.5699999999993;24;1620.6600000000003;757;17;52.46359010438873;Covered;48;19.0;81.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;81
5928;TX;Dental Providers;6653.16;44;Food and Beverage;2278.72;17;1999.0500000000002;1534;10;265.6762332198683;Yes;26;21.0;23.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;23
5929;GA;Internal Medicine;1250.8100000000006;75;Food and Beverage;1236.5100000000004;18;275.78000000000003;334;13;5.050256163674456;Covered;54;3.0;72.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;72
5930;VA;Internal Medicine;913.5699999999998;33;Food and Beverage;834.5999999999999;8;197.79000000000002;145;17;19.765593388140264;Yes;23;6.0;27.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;27
5931;CA;Family Medicine;1276.8500000000001;88;Food and Beverage;1264.3999999999999;23;338.04999999999995;74;21;10.589423469462792;Yes;75;3.0;85.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;85
5934;CA;Psychiatry & Neurology;23388.240000000016;1234;Food and Beverage;20918.370000000003;54;922.8500000000008;71;64;58.60566090576588;Yes;721;327.0;907.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;907
5935;FL;Dermatology;2437.859999999999;51;Food and Beverage;1988.8599999999997;13;542.8;1188;10;58.6404402051073;Covered;29;3.0;48.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;48
5938;FL;Family Medicine;1744.5700000000002;22;Food and Beverage;1049.63;5;265.96;805;11;90.71562103121096;Yes;15;0.0;22.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;22
5942;PA;;4355.340000000001;270;Food and Beverage;4057.8300000000004;41;403.6100000000001;123;46;4.229477305185511;Yes;193;7.0;263.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;263
5943;MO;Internal Medicine;2091.75;62;Food and Beverage;2023.7599999999998;16;608.4499999999999;152;21;25.409553733731734;Covered;34;1.0;61.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;61
5944;NY;Ophthalmology;1455.4299999999998;65;Food and Beverage;1455.4299999999998;15;235.54;296;16;15.283696469615487;Covered;39;7.0;58.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;58
5945;GA;Internal Medicine;5927.859999999998;329;Food and Beverage;5827.869999999997;31;596.2800000000001;197;36;9.055725947719491;Yes;227;26.0;303.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;303
5946;GA;Internal Medicine;14222.759999999991;668;Food and Beverage;10397.549999999992;78;4757.009999999999;1505;41;19.43793910972787;Yes;376;98.0;570.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;570
5947;WV;Family Medicine;3577.6299999999987;181;Food and Beverage;3448.2400000000002;47;469.11;150;29;39.24583234082872;Yes;120;25.0;156.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;156
5948;LA;Eye and Vision Services Providers;1111.39;19;Food and Beverage;1111.39;4;187.96999999999997;190;7;30.26250710876309;Covered;9;0.0;19.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;19
5949;OH;Internal Medicine;3105.3900000000003;220;Food and Beverage;2843.9600000000005;175;2325.7400000000002;75;29;20.14299440961779;Covered;200;10.0;210.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;210
5950;IN;Internal Medicine;3078.4399999999996;94;Food and Beverage;3078.4399999999996;45;750.2499999999998;75;17;23.720517763701118;Yes;64;2.0;92.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;92
5951;NY;Internal Medicine;2196.3099999999995;103;Food and Beverage;2196.3099999999995;18;514.4300000000001;147;20;6.587998105662284;Yes;81;2.0;101.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;101
5954;AZ;Obstetrics & Gynecology;3446.8999999999996;71;Travel and Lodging;1499.18;20;1872.28;521;26;60.56101975439643;Yes;46;6.0;65.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;65
5955;VA;Family Medicine;7348.630000000007;513;Food and Beverage;7219.060000000009;73;1002.9399999999999;75;39;8.436877126976418;Yes;274;19.0;494.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;494
5956;CT;Internal Medicine;9277.319999999992;658;Food and Beverage;8993.239999999996;58;490.8099999999997;122;33;4.99524206084687;Yes;405;120.0;538.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;538
5957;TX;Dental Providers;1160.4400000000003;41;Food and Beverage;967.7;6;252.41000000000003;554;16;26.966449068366423;Yes;23;12.0;29.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;29
5958;NJ;Family Medicine;2150.41;155;Food and Beverage;2065.51;33;445.61000000000007;150;25;2.1187338057888323;Yes;85;2.0;153.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;153
5960;AZ;Pediatrics;2578.359999999999;154;Food and Beverage;2485.7599999999993;23;432.56;334;21;24.56823334208972;Yes;107;11.0;143.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;143
5961;IN;Family Medicine;783.4600000000002;61;Food and Beverage;783.4600000000002;11;141.43000000000004;74;19;2.027296497858712;Yes;37;4.0;57.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;57
5962;PA;Internal Medicine;5158.01;391;Food and Beverage;4899.040000000003;88;1178.2800000000002;74;30;25.42882184330897;Covered;220;20.0;371.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;371
5963;FL;Internal Medicine;882.41;35;Food and Beverage;882.41;13;237.17999999999995;75;11;36.165302673692615;Covered;27;0.0;35.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;35
5965;GA;Orthopaedic Surgery;3374.02;59;Food and Beverage;1710.1599999999999;19;1117.35;473;16;34.677750232619026;Covered;36;15.0;44.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;44
5966;PR;Psychiatry & Neurology;4802.699999999999;256;Food and Beverage;4607.910000000001;10;290.36;114;22;8.473846188700747;Yes;146;42.0;214.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;214
5967;AZ;Surgery;140230.92;596;Consulting Fee;60300.0;57;34254.049999999996;941;33;147.96859493966386;Yes;354;153.0;443.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;443
5968;IL;Ophthalmology;1197.51;48;Food and Beverage;1155.33;10;230.61999999999998;190;8;14.833520397190771;Covered;27;2.0;46.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;46
5969;NH;Orthopaedic Surgery;24337.110000000008;102;Food and Beverage;6940.309999999998;11;5535.87;1856;29;904.0539787012427;Yes;59;22.0;79.0;0.0;0.0;0.0;1.0;0.0;In-kind items and services;79
5970;NY;Dental Providers;1419.5400000000002;25;Food and Beverage;541.3100000000001;8;900.17;535;12;70.10071931004092;Yes;12;12.0;13.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;13
5971;MI;Podiatric Medicine & Surgery Service Providers;13801.500000000005;120;Travel and Lodging;9557.32;42;4058.499999999999;1607;16;488.14772362558256;Covered;92;63.0;57.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;63
5973;FL;Internal Medicine;1885656.3499999978;2407;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;1591770.6599999997;78;128337.25000000006;909;52;418.70107715237134;Yes;1349;964.0;1443.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;1443
5974;WV;Physical Medicine & Rehabilitation;363.39;19;Food and Beverage;347.79;6;99.16000000000001;596;11;30.12161503426945;Covered;11;6.0;13.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;13
5975;AZ;Internal Medicine;473591.2000000005;808;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;417415.0;113;58171.20000000001;150;39;210.7584805606454;Covered;409;392.0;416.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;416
5976;MA;Internal Medicine;12063.370000000003;85;Travel and Lodging;3503.0299999999997;24;4237.24;521;23;315.30057949209976;Covered;45;21.0;64.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;64
5977;GA;Physical Medicine & Rehabilitation;1457.4999999999995;88;Food and Beverage;1445.6799999999996;31;419.43000000000006;318;23;23.620349053081796;Covered;54;18.0;70.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;70
5978;WI;Eye and Vision Services Providers;2234.2299999999996;23;Food and Beverage;1496.2899999999997;5;938.1099999999999;296;5;24.90711485668202;Yes;15;2.0;21.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;21
5979;MS;;5549.770000000001;81;Travel and Lodging;3889.2500000000005;19;1730.6200000000001;42;21;73.28719441629644;Covered;39;7.0;74.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;74
5980;IL;Internal Medicine;208422.1199999997;1169;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;159054.75;32;46689.43;18;55;99.36763832367194;Yes;705;164.0;1005.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;1005
5981;MO;Psychiatry & Neurology;3788.5000000000027;212;Food and Beverage;3673.2900000000022;9;181.13;114;37;5.990552483201892;Yes;121;60.0;152.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;152
5982;PA;Internal Medicine;98293.40000000002;209;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;64850.0;62;33282.240000000005;47;17;196.3605916893194;Yes;84;70.0;139.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;139
5983;KS;Podiatric Medicine & Surgery Service Providers;24949.37000000001;195;Travel and Lodging;9543.480000000001;67;6336.969999999999;267;19;164.83432263165784;Covered;147;64.0;131.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;131
5984;NJ;Internal Medicine;122637.45000000006;1124;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;98476.75;118;49561.1;75;41;75.48032143799584;Yes;782;125.0;999.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;999
5985;AR;Internal Medicine;2890.9999999999995;212;Food and Beverage;2587.6099999999988;42;456.81;74;29;4.461254204219333;Yes;124;17.0;195.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;195
5986;NY;Internal Medicine;24425.73;812;Food and Beverage;13451.360000000008;44;7655.93;309;33;22.095342783041193;Yes;528;16.0;796.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;796
5987;GA;Internal Medicine;11010.829999999994;723;Food and Beverage;10860.489999999994;37;913.81;145;58;11.99494946565804;Yes;430;68.0;655.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;655
5988;IN;Orthopaedic Surgery;3590.85;48;Food and Beverage;1985.5800000000002;9;1051.98;700;16;37.993834072853915;Yes;33;35.0;13.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;35
5989;OH;Family Medicine;8034.2499999999945;790;Food and Beverage;7832.45;56;469.23;150;43;2.7400737488202256;Yes;551;50.0;740.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;740
